id_colaborador,nome,id_genero,idade,id_raca,id_formacao,id_estado,tempo_de_casa,id_departamento,id_senioridade,id_regiao,id_faixa_idade,id_faixa_tempo_de_casa
5908,Francielle Elisete de Fraga Fime,2,22,4,5,15,4,2,2,2,2,3
5938,Wellington Artur de Oliveira,1,37,4,2,15,3,8,2,2,3,2
5961,Fernando de Arruda,1,33,2,2,15,6,7,6,2,3,3
5995,Kim Pimakichi Júnior,1,19,4,2,15,7,7,6,2,1,4
6142,Ricardo Hopetosa,1,30,4,3,15,7,3,3,2,2,4
6147,Edilene Frias Fete,2,29,2,5,15,6,6,1,2,2,3
6218,Jéssica Fátima Estrada,2,39,4,2,15,8,5,3,2,3,4
6248,Célia Jandira de Sampaio,2,19,4,2,15,7,4,2,2,1,4
6281,Nicolau de Lemos Zageshia Dieman,1,30,2,6,15,4,7,2,2,2,3
6312,Pablo Rakireji da Cruz,1,37,2,2,15,7,6,2,2,3,4
6328,Tainara Pinhão da Paz Dutra,2,21,4,2,15,8,7,1,2,2,4
6341,Edu de Farias Apeda,1,25,2,2,15,5,8,1,2,2,3
6396,Jonas Alessandre Iudos de Cerqueira,1,34,2,2,15,7,7,1,2,3,4
6405,Anderson Demilson de Pinheiro,1,34,5,4,15,9,9,2,2,3,4
6445,Tânia Neila de Alvim Oison,2,22,4,2,15,9,4,2,2,2,4
6450,Giuseppe Fábio de Pascoal dos Santos Buamlumman,1,29,4,2,15,10,4,1,2,2,5
6455,Lena de Oliveira Saoson,2,18,2,2,15,8,3,1,2,1,4
6488,Tomáz Afagroman,1,21,2,3,15,3,7,2,2,2,2
6532,Aécio Moisés Milani,1,20,4,2,15,9,7,6,2,1,4
6580,Helder Edson de Barboza Uzzioman da Silva,1,34,2,2,15,6,3,1,2,3,3
6605,Kauê Nicolas Pese de Ferraz,1,22,2,3,15,6,4,5,2,2,3
6617,Samuel da Silva de Barbosa,1,25,2,2,15,4,2,1,2,2,3
6656,Samuel Bruno de Gonçalves,1,35,2,1,15,4,5,3,2,3,3
6676,Nelson Ychiaman,1,33,4,2,15,4,5,2,2,3,3
6712,Ney Ezmevic,1,38,5,2,15,2,5,2,2,3,2
6733,Roberval de Moura Júnior,1,28,4,5,15,3,4,3,2,2,2
6799,Abílio Ichizman Comomson,1,36,4,2,15,7,5,2,2,3,4
6808,Adílson Laércio Depoe Pires,1,19,4,3,15,5,3,1,2,1,3
6823,Chico Marlon de Magalhães,1,28,2,2,15,7,8,1,2,2,4
6851,João José de Britto,1,42,5,2,15,1,1,4,2,4,2
6855,Danilo Júlio de Pinheiro dos Santos,1,45,4,2,15,4,7,1,2,4,3
6938,Alex Zaci da Silva,1,20,2,2,15,7,6,6,2,1,4
6941,Jonathas Jesus de Morais Bibaji,1,33,2,4,15,8,3,3,2,3,4
7063,Roseli Peyo dos Santos,2,30,4,2,15,5,9,2,2,2,3
7071,Caio de Barboza,1,31,2,2,15,9,4,1,2,3,4
7150,Samanta Maíra Oeson,2,40,5,2,15,8,4,1,2,3,4
7152,Emílio Washington Ribeiro,1,36,2,2,15,3,8,6,2,3,2
7155,Fabrício Ângelo de Monteiro da Silva,1,25,4,3,15,8,5,1,2,2,4
7160,Marta Cesvobagi Xone,2,22,5,3,15,2,5,3,2,2,2
7179,Lúcia Brenda de Álvares Schmidt Wotlynomer,2,36,4,2,15,6,5,3,2,3,3
7195,Eric Sílvio de Salvador Rossi,1,20,2,4,15,5,5,1,2,1,3
7321,Cléber da Mata Penedo Júnior,1,43,2,2,15,6,1,2,2,4,3
7362,Ricardo Yernyson de Braga,1,31,2,3,15,6,7,6,2,3,3
7368,Mike Hoeu Hate,1,30,2,2,15,6,1,2,2,2,3
7430,Márcia Freire,2,20,2,2,15,6,4,6,2,1,3
7559,Everaldo de Souza,1,46,2,3,15,4,9,2,2,4,3
7587,Everaldo Omar da Silva de Peres Júnior,1,44,5,2,15,3,5,1,2,4,2
7590,Elano João Fragoso da Conceição,1,20,2,2,15,6,4,1,2,1,3
7620,Lilian Chael Mourão,2,27,2,2,15,6,3,1,2,2,3
7700,Luciano Augusto da Silva Pimenta,1,41,4,2,15,7,5,5,2,4,4
7709,Tânia Zunesamo,2,18,2,2,15,2,1,4,2,1,2
7736,Vívian Núbia Ragone de Gusmões,2,25,4,3,15,1,5,1,2,2,2
7770,Aécio Jorge Pigo Oztlyuean,1,30,4,2,15,5,5,5,2,2,3
7793,Ana dos Santos,2,24,2,1,15,4,9,3,2,2,3
7800,Albano Max Lopes,1,22,2,5,15,4,1,2,2,2,3
7820,Celina Imizrier de Oliveira,2,22,2,1,15,5,2,6,2,2,3
8027,Altino de Pacheco,1,29,4,2,15,6,4,6,2,2,3
8102,Hamilton Leo de Magalhães Neto,1,30,4,2,15,5,1,1,2,2,3
8139,Fagner Pedro de Borges,1,30,2,1,15,3,4,1,2,2,2
8192,Ezequiel de Melo Bracumvaivic,1,33,4,2,15,10,6,1,2,3,5
8216,Giovanni Gustavo Freire,1,25,4,3,15,5,5,5,2,2,3
8218,Sérgio Sauzunjil,1,24,2,2,15,5,9,1,2,2,3
8248,Domingos João de Almeida da Luz,1,40,4,2,15,6,6,3,2,3,3
8328,Otto da Silva de Fraga,1,34,2,3,15,5,6,1,2,3,3
8358,Joaquim Iago de Tozetto,1,37,4,1,15,5,9,3,2,3,3
8376,Ezequiel Efipha,1,31,2,3,15,7,9,2,2,3,4
8434,Dário Moacyr Prates Iean,1,33,2,3,15,1,9,2,2,3,2
8485,Kim Freire Goyubiha,1,24,4,2,15,5,7,1,2,2,3
8519,Décio Barnabé de Pacheco Valverde da Lira,1,35,5,1,15,7,7,1,2,3,4
8543,Simão Augusto dos Santos,1,20,2,5,15,6,3,1,2,1,3
8563,Camila de Oliveira Mourão Ximenes,2,62,5,3,15,3,1,2,2,5,2
8642,Felícia de Iglesias Pimenta,2,25,4,4,15,8,2,6,2,2,4
8684,Cirilo Hamilton Borba Erniubenman Frosunman,1,21,4,1,15,6,5,1,2,2,3
8801,Adílson Wesley de Teixeira,1,52,4,2,15,9,7,3,2,5,4
8824,Emanoel Everaldo de Albuquerque da Silva,1,23,2,2,15,9,4,3,2,2,4
8863,Albano Chico de Abreu Uianov,1,20,4,2,15,5,5,1,2,1,3
8915,Karin de Matos,2,21,5,3,15,7,6,1,2,2,4
8939,Leni Terezinha Orrei,2,38,4,2,15,7,7,1,2,3,4
8954,Ciro Miguel Pires Nodoe,1,19,4,4,15,9,5,1,2,1,4
8977,Bartolomeu Beafi Barroso Doyz,1,26,2,2,15,13,6,1,2,2,5
8990,Otávio de Bueno Pleoenã da Silva,1,25,4,2,15,6,7,6,2,2,3
9008,Cristiane Adrielle dos Santos Bobornpalman,2,42,2,2,15,5,1,2,2,4,3
9021,Roger Gilson Supo,1,30,2,6,15,2,1,6,2,2,2
9024,Martinho Aécio de Salgado Neto,1,22,4,2,15,5,3,2,2,2,3
9112,Rebeca Dara da Silva Rysshoson,2,33,4,2,15,8,2,3,2,3,4
9210,Damião Iago Ucrolcios Júnior,1,38,2,2,15,5,9,1,2,3,3
9273,Damião Ilogo,1,22,4,1,15,2,1,2,2,2,2
9380,Tatiane Oune,2,21,4,5,15,3,6,6,2,2,2
9436,Beto dos Santos Iucelul Júnior,1,19,2,2,15,1,6,3,2,1,2
9444,Maurício Silvair Preto,1,29,4,2,15,10,2,2,2,2,5
9485,Mike Fabrício de Mello,1,18,4,2,15,6,2,2,2,1,3
9497,Fred Renato de Assunção Pasesson,1,40,4,2,15,7,4,1,2,3,4
9512,Júlio Neanyer,1,27,2,4,15,5,7,2,2,2,3
9548,Osório Francisco dos Santos,1,38,5,2,15,7,4,6,2,3,4
9584,Jorge Nbo dos Santos,1,27,4,2,15,8,6,1,2,2,4
9590,Arnaldo Aloísio Mourão de Souza,1,27,4,5,15,7,4,1,2,2,4
9658,Leandro Imthiriaov Dutra,1,18,4,2,15,4,4,6,2,1,3
9718,Cléber de Peres,1,30,2,3,15,4,5,6,2,2,3
9736,Arthur Acorezavic,1,39,2,2,15,5,8,1,2,3,3
9822,Romildo Jacinto Wapupi Neto,1,28,2,3,15,10,2,3,2,2,5
9836,Amália de Barbosa Yonaha,2,27,4,4,15,5,6,1,2,2,3
9893,Everton Dutra Brasil,1,39,2,1,15,1,7,1,2,3,2
9908,Jonathas Ângelo Mendin,1,27,5,5,15,9,7,2,2,2,4
9966,Lino Sososaji de Melo Schneider,1,31,4,3,15,5,3,1,2,3,3
9997,Edu de Muniz Jinuyul Neto,1,44,4,1,15,10,3,1,2,4,5
80,Altair de Sá dos Santos Júnior,1,36,4,4,7,9,9,2,3,3,4
104,João da Encarnação do Nascimento de Alvim,1,53,2,2,7,7,8,3,3,5,4
159,Gustavo Vitor Pika,1,19,2,2,7,5,1,3,3,1,3
182,Pablo Camilo da Silva de Miranda Chishirume,1,20,2,2,7,2,4,6,3,1,2
270,Lucas Fagner Dlapo de Arantes Nytrya,1,26,4,1,7,10,6,2,3,2,5
307,Ismael Luigi Moreno Paasu,1,34,4,1,7,7,8,2,3,3,4
370,Luciana de Malta Cleorny Schmidt,2,28,4,2,7,6,7,2,3,2,3
375,Valeska Maíra Dutra Frias,2,31,4,2,7,4,5,2,3,3,3
496,Nivaldo Paulo Portugal de Barbosa,1,41,4,4,7,5,5,6,3,4,3
513,Arnaldo Pablo Paliser,1,39,5,5,7,3,4,3,3,3,2
589,Charles da Silva de Souza Osoão,1,38,4,2,7,7,8,1,3,3,4
598,Márcio de Britto,1,33,4,2,7,2,3,2,3,3,2
653,Barnabé de Moreira Jardim Gomes Júnior,1,46,2,2,7,10,5,3,3,4,5
656,Alex da Serra,1,29,4,2,7,4,1,6,3,2,3
686,Nicole Fragoso Cavalcante,2,37,2,2,7,8,9,6,3,3,4
701,Amarildo do Piauí,1,27,4,2,7,6,5,2,3,2,3
712,Adriano Altair de Oliveira Júnior,1,39,4,3,7,4,7,3,3,3,3
758,Laércio Micael Neparne Mourão,1,41,4,2,7,7,1,2,3,4,4
876,Quitéria Vanda Kea,2,21,2,3,7,3,3,1,3,2,2
904,Shirley Rosana Ryes Irnegy,2,24,4,2,7,4,3,2,3,2,3
934,Décio Mariano Lebarnirn,1,27,5,2,7,0,3,1,3,2,1
963,Zuleide Ejirnu de Souza,2,18,2,2,7,7,8,6,3,1,4
993,Karin Suzana da Costa de Ferreira Boyluz,2,24,4,4,7,2,6,2,3,2,2
1015,Omar Acuan,1,34,4,2,7,4,5,1,3,3,3
1040,Gabriel Domingos Teles,1,25,4,3,7,8,1,2,3,2,4
1049,Fabrício Emre,1,33,2,2,7,2,7,6,3,3,2
1068,Eduardo Rogério Couto Mourão,1,36,4,2,7,9,8,3,3,3,4
1081,José Banhos Gomes,1,19,2,4,7,4,9,3,3,1,3
1083,Bento d'Ávila de Abreu Eyoama,1,33,4,2,7,1,1,2,3,3,2
1094,Estevão Uplon,1,52,4,1,7,4,7,5,3,5,3
1187,Melanie Boleniman,2,22,5,2,7,6,5,1,3,2,3
1327,Cláudia Guiomar de Oliveira Terceiro,2,34,4,2,7,8,4,2,3,3,4
1347,Samuel Emílio do Rio Weber,1,22,2,3,7,4,9,3,3,2,3
1422,Laerte Aurosã de Noronha,1,34,2,3,7,8,3,1,3,3,4
1429,Wellington Júlio Pesafonovic Tluceozdernman,1,29,4,2,7,5,4,1,3,2,3
1458,Juliano Martinho Cudie,1,18,2,2,7,4,2,2,3,1,3
1466,Anakin de Meireles Iltro,1,46,4,2,7,3,1,2,3,4,2
1496,Marciano Quirino Wornernson da Paz de Oliveira,1,40,2,2,7,5,4,1,3,3,3
1518,Ciro de Trindade da Silva,1,44,4,2,7,10,5,3,3,4,5
1552,Áureo Amin,1,26,4,5,7,10,8,5,3,2,5
1566,Rodrigo Davi Ifian,1,29,2,2,7,9,4,1,3,2,4
1677,Eric Victor de Garcia,1,30,2,6,7,4,4,3,3,2,3
1701,Xavier Charles de Drummond da Silva Júnior,1,29,4,3,7,5,8,6,3,2,3
1736,Aécio da Silva de Osório,1,22,2,2,7,8,3,5,3,2,4
1739,Luiz Mário Amuzu Gomes,1,34,2,2,7,8,1,1,3,3,4
1771,Luiz dos Santos Prifoz da Silva,1,37,4,3,7,7,7,2,3,3,4
1772,Diogo de Amorim,1,37,5,2,7,5,4,6,3,3,3
1905,Tatiana Lilian d'Ávila Weber,2,38,4,2,7,8,4,2,3,3,4
1964,Wesley Paulo Dolcason Tunaman de Chaves,1,31,4,2,7,2,3,1,3,3,2
1999,Moacyr da Cruz de Alencar,1,40,2,2,7,2,5,5,3,3,2
2000,Frederico Horupapa Pholuer,1,32,4,5,7,4,6,1,3,3,3
2030,Marco Severino da Silva,1,39,4,4,7,13,6,2,3,3,5
2067,Ediane Mayara Kanumawo Deyrnison,2,38,4,2,7,8,2,6,3,3,4
2111,Anakin do Rio,1,42,4,2,7,9,9,2,3,4,4
2234,Augusto da Silva de Araújo,1,25,2,2,7,3,8,2,3,2,2
2239,Fátima Cladosalbinvic,2,49,4,2,7,4,1,3,3,4,3
2296,Marcela dos Santos da Paixão,2,31,4,2,7,5,7,2,3,3,3
2334,Felipe Alessandre Dekarnbuchyson de Bezerra Júnior,1,33,4,2,7,1,8,3,3,3,2
2469,Altair Iago de Paula Dutra Dapu,1,38,2,2,7,6,3,3,3,3,3
2496,Jeferson Avelino de Souza Júnior,1,38,2,2,7,8,6,1,3,3,4
2501,Jacinto Baltazar dos Santos Júnior,1,32,1,2,7,9,9,2,3,3,4
2517,Martinho Laerte da Silva de Moreira,1,18,4,3,7,9,9,2,3,1,4
2519,Luzimara Vânia de Ferraz,2,31,2,1,7,7,9,1,3,3,4
2521,Cleuza Eleriane de Antunes,2,21,4,3,7,3,4,1,3,2,2
2591,Giuseppe Freire Fragoso Castelo,1,36,2,2,7,7,7,3,3,3,4
2621,Walter de Oliveira Plazido Valverde,1,29,4,2,7,2,3,3,3,2,2
2647,Jacinto Aurélio de Cerqueira Ieão,1,18,4,3,7,5,4,6,3,1,3
2705,Neila Walderice Mourão da Silva,2,39,2,4,7,10,4,3,3,3,5
2799,Flávio dos Santos,1,54,4,4,7,7,7,2,3,5,4
2809,Milton Moacyr dos Santos,1,36,2,2,7,8,2,2,3,3,4
2830,Lucas Leoamão,1,23,2,2,7,9,2,3,3,2,4
2837,Áureo da Luz,1,27,4,2,7,4,5,1,3,2,3
2849,Ney Emanoel de Rezende,1,22,2,2,7,7,2,1,3,2,4
2892,Eustáquio Aloísio da Nóbrega,1,25,2,2,7,9,8,2,3,2,4
2901,Tiago Mateus Dias da Silva,1,23,4,3,7,6,8,6,3,2,3
2914,Ayrton Jangada de Souza,1,36,4,2,7,5,7,2,3,3,3
2957,Wellington de Cabral da Rocha,1,33,2,2,7,11,8,6,3,3,5
2972,Gilson da Cunha de Álvares,1,23,4,2,7,0,6,1,3,2,1
3024,Gigi de Simões,2,30,5,4,7,8,6,6,3,2,4
3067,Augusto Diego dos Santos Coutinho,1,40,1,4,7,8,9,2,3,3,4
3078,Chico Jaziel d'Ávila,1,24,2,4,7,6,2,2,3,2,3
3109,Otávio Breno de Magalhães Werner,1,22,2,2,7,3,1,2,3,2,2
3165,Hugo Adriano Boho,1,20,2,2,7,3,2,3,3,1,2
3181,José Renato de Andrade,1,20,2,5,7,10,4,1,3,1,5
3188,Aloísio Ossifa de Paiva,1,35,2,2,7,3,5,3,3,3,2
3346,Karl Pofesshon de Cabral,1,48,4,2,7,14,1,2,3,4,5
3357,Caroline Iofamun,2,32,4,2,7,0,7,2,3,3,1
3387,Eric da Costa,1,26,4,2,7,6,1,3,3,2,3
3410,Elói Orniopavic,1,18,5,2,7,5,1,2,3,1,3
3478,Yasmin de Albuquerque,2,18,2,2,7,10,2,2,3,1,5
3550,Washington Gilson Eozan de Sampaio Muyoteu Júnior,1,20,5,3,7,1,2,6,3,1,2
3562,Rodrigo Raul de Ramos Udle,1,33,4,2,7,6,2,6,3,3,3
3592,Everton de Bezerra,1,32,2,2,7,6,8,1,3,3,3
3613,Celso de Mendonça Arnal Supaoga,1,21,2,5,7,8,2,2,3,2,4
3643,Wagner Avelino Gomes,1,41,2,2,7,7,4,2,3,4,4
3756,Batista de Parreira Aloer Negrão Neto,1,21,2,2,7,5,8,2,3,2,3
3762,Aparecida Tânia de Espanha,2,31,2,4,7,8,9,1,3,3,4
3764,Eliel Pimenta,1,37,5,2,7,7,5,1,3,3,4
3772,Aloísio de Almeida,1,35,4,4,7,3,1,3,3,3,2
3819,Jair de Fraga,1,32,2,3,7,6,4,1,3,3,3
3826,Sônia da Paz Vuple Cimssamson,2,38,2,4,7,5,1,3,3,3,3
3838,Olavo Plínio Vaz,1,31,1,4,7,5,4,6,3,3,3
3844,Jonas Herrera,1,32,4,2,7,4,3,6,3,3,3
3876,Tábata Bella Oyrra,2,25,4,5,7,7,2,6,3,2,4
3892,Laura Danielle de Espanha da Luz dos Santos,2,35,4,4,7,2,1,1,3,3,2
3926,Margarida Souto,2,23,2,1,7,6,9,6,3,2,3
3940,Tiago Fernando da Silva de Andrade,1,30,4,3,7,10,5,5,3,2,5
3957,Reinaldo Emílio de Barros,1,31,4,2,7,6,9,2,3,3,3
3969,Luan Pinhão,1,55,2,4,7,6,8,5,3,5,3
4080,Laércio da Costa,1,20,2,2,7,12,4,2,3,1,5
4084,Félix da Silva,1,37,2,2,7,6,8,1,3,3,3
4140,Wilson Romildo das Neves Klein dos Santos,1,37,4,3,7,12,6,6,3,3,5
4163,Iago João de Oliveira Trevisan,1,27,4,2,7,4,2,1,3,2,3
4211,Ângelo Oifem Ysiruo,1,20,4,3,7,0,2,2,3,1,1
4300,Benedito Domingos Sanches,1,33,5,2,7,2,8,5,3,3,2
4383,Itamar Márcio da Luz Uorn,1,42,4,1,7,0,7,1,3,4,1
4384,Amália Eosman,2,22,4,3,7,3,2,5,3,2,2
4534,Lucas Torres,1,47,2,5,7,2,2,2,3,4,2
4590,Jânio Paulo Arigopiov de Angola,1,27,4,3,7,3,1,4,3,2,2
4596,Jardel Thiago Paoson,1,43,2,4,7,5,9,2,3,4,3
4678,Cecília Walderice Borba Fubison,2,32,4,4,7,7,6,1,3,3,4
4685,Paula Cedimarnov da Paixão de Melo,2,22,2,3,7,1,7,6,3,2,2
4701,Saulo Proifloy,1,32,4,4,7,3,4,2,3,3,2
4726,Domingos Laércio Góis d'Ávila,1,43,4,2,7,5,4,5,3,4,3
4846,Alfredo Batista Tilul,1,34,2,2,7,7,2,1,3,3,4
4872,Leila Duque,2,30,4,2,7,4,1,2,3,2,3
4875,Albano Upolerno,1,30,2,2,7,4,7,1,3,2,3
4935,Christie Sheila da Silva Nunes,2,18,4,2,7,6,8,6,3,1,3
5109,Manuela Lana Izdrier dos Santos,2,38,4,2,7,6,7,6,3,3,3
5135,Alberto Wagner Moreno da Silva das Neves,1,50,2,2,7,8,2,5,3,4,4
5293,Júlio Reinaldo de Souza,1,37,2,2,7,5,9,5,3,3,3
5326,Ademar de Pereira Eivier,1,35,2,1,7,7,2,2,3,3,4
5327,Roberval do Maranhão da Silva,1,47,4,2,7,8,1,5,3,4,4
5351,Martinho da Silva de Diniz,1,40,2,2,7,5,2,6,3,3,3
5460,Isaías Manuel de Bragança Vluleo Neto,1,29,2,2,7,6,6,2,3,2,3
5495,Patrick de Figueiredo,1,28,4,3,7,5,4,2,3,2,3
5500,Edson Laerte de Paula,1,36,2,2,7,7,9,6,3,3,4
5546,Diana Sônia Kriepam de Fernandes,2,24,4,2,7,3,2,3,3,2,2
5553,Aécio de Linhares,1,31,4,1,7,5,1,3,3,3,3
5665,Cecília da Silva de Tavares Gomes,2,29,2,2,7,6,5,2,3,2,3
5704,Táles Rufy de Barbosa Brasil,1,41,5,3,7,4,7,2,3,4,3
5752,Clotilde Ana Branco Ribeiro de Matos,2,27,4,4,7,5,1,1,3,2,3
5767,Brenda de Bezerra Ekroiluer Thiesarn,2,36,2,2,7,8,1,6,3,3,4
5797,Laura da Silva,2,47,2,2,7,8,8,3,3,4,4
5838,Bartolomeu Rodrigo Azvião,1,35,2,4,7,4,4,1,3,3,3
5872,Osório Milton de Holanda,1,26,2,3,7,2,5,2,3,2,2
5898,Álvaro Zeka,1,21,2,2,7,5,7,2,3,2,3
5904,Albino de Sampaio,1,43,4,2,7,1,6,2,3,4,2
5918,Nair dos Santos Jardim,2,30,4,2,7,7,3,1,3,2,4
5964,Manuel Ivan de Oliveira,1,50,4,2,7,4,4,1,3,4,3
5967,Ismael Grammu,1,40,2,2,7,3,9,2,3,3,2
6037,Eduardo Iamason Lopes,1,32,4,2,7,8,6,2,3,3,4
6112,Hildebrando Fred da Silva dos Santos,1,33,2,2,7,3,5,2,3,3,2
6172,Wilson Ecuzman Deochibo,1,29,4,2,7,13,6,1,3,2,5
6251,Fernando Rodrigo Gomes,1,35,4,2,7,9,8,1,3,3,4
6353,Simão Micael Anamfoa Tristão,1,18,4,2,7,10,6,5,3,1,5
6387,Altino do Prado,1,38,4,2,7,7,2,2,3,3,4
6446,Maíra Brenda Fortes Goisman,2,21,2,2,7,2,2,2,3,2,2
6451,Eric Eliel Nigaino de Peixoto,1,37,5,2,7,5,5,5,3,3,3
6471,Abigail Teresa Castelo,2,35,2,3,7,2,3,3,3,3,2
6486,Omar Bóris Gomes Guerra,1,46,2,3,7,8,9,2,3,4,4
6489,Flaviana Ipren,2,27,4,2,7,8,7,6,3,2,4
6502,Juliano da Silva,1,34,4,2,7,5,2,2,3,3,3
6516,Carla Terezinha dos Santos,2,26,5,5,7,5,4,2,3,2,3
6550,Damião Adriano de Pinheiro Weiss Neto,1,37,4,2,7,4,9,6,3,3,3
6578,Inácio Nicolau Eanman Coge,1,19,2,2,7,5,7,6,3,1,3
6639,Sheila de Almeida d'Ávila,2,34,2,4,7,10,2,1,3,3,5
6668,Laércio Portugal Júnior,1,32,5,5,7,10,9,2,3,3,5
6669,Walter da Lira,1,25,2,5,7,3,8,1,3,2,2
6679,Nivaldo Davi de Alves,1,19,5,2,7,4,7,3,3,1,3
6683,Rosa Lili de Albuquerque,2,24,4,2,7,9,8,1,3,2,4
6699,Breno da Lira,1,32,4,2,7,2,6,3,3,3,2
6719,Gilson Eduardo de Iglesias,1,32,4,5,7,5,4,1,3,3,3
6883,Maíra Suzy Cunulicom,2,36,4,3,7,3,7,6,3,3,2
6986,Amélia de Toledo,2,19,2,4,7,4,2,3,3,1,3
7016,Jaziel Góis Sefru,1,30,4,4,7,7,2,1,3,2,4
7093,Walter Plínio de Lacerda Brarnaun Neto,1,37,4,2,7,0,8,2,3,3,1
7172,Rute Dozatunson,2,27,2,4,7,9,4,1,3,2,4
7214,Willian João de Paula,1,22,2,2,7,5,5,1,3,2,3
7219,Gilberto Hildebrando de Antunes,1,35,2,2,7,9,5,6,3,3,4
7244,Aécio Fagner de Mello,1,30,5,2,7,1,1,2,3,2,2
7313,Wilson Cauê da Silva Valente Júnior,1,30,4,2,7,9,3,3,3,2,4
7340,Abigail Sheila de Iglesias da Silva Uifava,2,20,4,2,7,5,6,2,3,1,3
7382,Gustavo Samuel dos Santos da Silva,1,36,4,5,7,4,4,2,3,3,3
7403,Jorge de Figueira Enevamson,1,36,4,3,7,6,9,2,3,3,3
7479,Humberto Tristão de Barbosa Júnior,1,27,2,2,7,2,2,3,3,2,2
7531,Plínio Dante Franco,1,37,4,2,7,4,5,2,3,3,3
7555,Wally de Jesus,1,30,4,2,7,3,6,1,3,2,2
7558,Isabel de Fonseca da Graça,2,21,2,2,7,3,5,2,3,2,2
7582,Martin Pazao de Vieira Júnior,1,34,5,2,7,12,7,5,3,3,5
7598,Júlio Ângelo da Graça,1,38,4,4,7,3,3,6,3,3,2
7640,Fábio de Noronha Cavalcante,1,38,2,2,7,3,5,1,3,3,2
7659,Eleonora Marielle Omkiosivic,2,34,4,3,7,8,3,3,3,3,4
7673,Sebastião Ipeson,1,24,4,2,7,7,3,6,3,2,4
7691,Edinaldo de Alvarenga do Espírito Santo Vludalean,1,18,4,2,7,7,9,6,3,1,4
7715,Bete Lana de Souza Alkovic,2,31,4,4,7,1,7,2,3,3,2
7783,Luan Eric de Arruda Rosatto,1,39,4,2,7,1,5,3,3,3,2
7814,Willian Fabrício de Souza da Silva Júnior,1,38,2,3,7,10,9,2,3,3,5
7895,Sabrina Guerra de Camargo Rusu,2,26,4,1,7,5,6,3,3,2,3
7915,Cleberson Henrique Marinho,1,47,4,5,7,8,8,6,3,4,4
7953,Yuri Fabiano da Cunha,1,21,2,3,7,8,2,3,3,2,4
8107,Hilton Eziã de Iglesias,1,32,2,1,7,9,6,1,3,3,4
8109,Elano Pablo de Abreu Jangada,1,21,2,5,7,1,2,6,3,2,2
8121,Jânio José de Borges Júnior,1,39,2,2,7,5,2,2,3,3,3
8132,Ayrton Marcelo Pimenta,1,28,4,2,7,3,2,2,3,2,2
8140,Omar Branco,1,35,4,2,7,8,9,1,3,3,4
8212,Lisa Mikaella de Álvares,2,29,4,2,7,4,6,2,3,2,3
8224,Francisco Ceme Terceiro,1,37,4,3,7,1,8,4,3,3,2
8237,Humberto Mariano Drorazybi Guedes,1,28,4,1,7,5,5,1,3,2,3
8296,Edson Krelcho,1,25,2,3,7,8,5,3,3,2,4
8323,Ney Erny,1,47,2,2,7,6,9,2,3,4,3
8377,Armando de Alvarenga Ebaman,1,28,4,2,7,5,5,5,3,2,3
8411,Alexandre Meoa Laeman Rodrigues,1,43,2,3,7,12,5,1,3,4,5
8427,Marciano Cleberson da Silva do Maranhão Terceiro,1,28,2,3,7,8,4,6,3,2,4
8452,Hilton Celso de Gusmões Valente,1,19,4,2,7,4,1,5,3,1,3
8511,Benjamin Emanoel Dato,1,40,2,5,7,5,5,2,3,3,3
8569,Clarice Janaína Sanches,2,33,2,2,7,2,9,2,3,3,2
8648,Dário Alberto Marques,1,26,2,2,7,7,4,1,3,2,4
8653,Cássia Duque,2,40,4,2,7,10,9,1,3,3,5
8661,Pablo Rangel Creltaman,1,22,4,2,7,7,7,2,3,2,4
8680,Micael de Barbosa Baean,1,19,4,3,7,2,4,2,3,1,2
8728,Melissa de Moreira Gaopo,2,30,4,2,7,5,1,2,3,2,3
8765,João Clonhurnarn da Silva,1,30,4,2,7,5,2,5,3,2,3
8799,Caio de Assis,1,40,4,4,7,0,4,2,3,3,1
8815,Osório Joaquim de Pascoal Isou,1,39,2,3,7,10,6,2,3,3,5
8829,Nivaldo de Abreu,1,35,5,2,7,4,1,2,3,3,3
8889,Cecília de Lima,2,45,4,2,7,0,9,2,3,4,1
8905,Alessandre Caio Ilyjos,1,48,2,2,7,2,6,3,3,4,2
8919,Keyla de Torquato,2,27,4,2,7,3,1,1,3,2,2
8976,Josilda Eduarda Schneider,2,21,2,2,7,1,9,4,3,2,2
8996,Cláudia Isabela Ripolomson,2,30,4,2,7,7,3,1,3,2,4
9003,Jonathan Edinaldo da Nóbrega,1,20,4,2,7,6,9,2,3,1,3
9009,Cléber Izcamão de Sá Júnior,1,20,2,5,7,5,4,2,3,1,3
9096,Cibele Bernadete Negrão de Mendonça,2,19,2,2,7,6,2,5,3,1,3
9109,Lucas Frederico Pimenta Júnior,1,23,4,5,7,10,7,3,3,2,5
9140,Edivaldo de Vargas Nihe,1,20,2,3,7,0,8,1,3,1,1
9184,Marcos José da Silva dos Santos,1,30,2,6,7,10,4,5,3,2,5
9195,Martinho Bóris da Silva de Sales,1,31,4,2,7,10,2,6,3,3,5
9220,Alana de Oliveira,2,23,5,2,7,3,4,2,3,2,2
9264,Fernando de Mello Júnior,1,18,2,5,7,0,5,3,3,1,1
9268,Elias da Luz de Guimarães Amti,1,33,2,5,7,5,6,3,3,3,3
9277,Joaquim de Sampaio,1,25,5,2,7,3,5,2,3,2,2
